,Financial Year,Quarter Ending,Quarter,County,City,County_City,key,GDP
36,2021,09/30/2020,1,92,778,92_778,9302020778,121476.0
37,2021,12/31/2020,2,92,778,92_778,12312020778,224262.0
38,2021,03/31/2021,3,92,778,92_778,3312021778,173098.0
39,2021,06/30/2021,4,92,778,92_778,6302021778,106026.0
40,2022,09/30/2021,1,92,778,92_778,9302021778,89293.0
41,2022,12/31/2021,2,92,778,92_778,12312021778,107099.0
0,2012,09/30/2011,1,92,779,92_779,9302011779,24591869.5
1,2012,12/31/2011,2,92,779,92_779,12312011779,21764094.0
2,2012,03/31/2012,3,92,779,92_779,3312012779,24553660.0
3,2012,06/30/2012,4,92,779,92_779,6302012779,18352175.0
4,2013,09/30/2012,1,92,779,92_779,9302012779,25190677.0
5,2013,12/31/2012,2,92,779,92_779,12312012779,24293727.0
6,2013,03/31/2013,3,92,779,92_779,3312013779,22111756.0
7,2013,06/30/2013,4,92,779,92_779,6302013779,14920387.0
8,2014,09/30/2013,1,92,779,92_779,9302013779,23366372.0
9,2014,12/31/2013,2,92,779,92_779,12312013779,20892649.0
10,2014,03/31/2014,3,92,779,92_779,3312014779,18774634.0
11,2014,06/30/2014,4,92,779,92_779,6302014779,13022669.0
12,2015,09/30/2014,1,92,779,92_779,9302014779,17737181.0
13,2015,12/31/2014,2,92,779,92_779,12312014779,16158935.0
14,2015,03/31/2015,3,92,779,92_779,3312015779,15795992.0
15,2015,06/30/2015,4,92,779,92_779,6302015779,11144266.0
16,2016,09/30/2015,1,92,779,92_779,9302015779,14249300.0
17,2016,12/31/2015,2,92,779,92_779,12312015779,15396715.0
18,2016,03/31/2016,3,92,779,92_779,3312016779,15004095.0
19,2016,06/30/2016,4,92,779,92_779,6302016779,9668593.0
20,2016,09/30/2016,1,92,779,92_779,9302016779,14077638.0
21,2016,12/31/2016,2,92,779,92_779,12312016779,15299876.0
22,2017,03/31/2017,3,92,779,92_779,3312017779,14595316.0
23,2017,06/30/2017,4,92,779,92_779,6302017779,10083339.0
24,2018,09/30/2017,1,92,779,92_779,9302017779,13093665.0
25,2018,12/31/2017,2,92,779,92_779,12312017779,13335382.0
26,2018,03/31/2018,3,92,779,92_779,3312018779,13136863.0
27,2018,06/30/2018,4,92,779,92_779,6302018779,9957407.0
28,2019,09/30/2018,1,92,779,92_779,9302018779,13156924.0
29,2019,12/31/2018,2,92,779,92_779,12312018779,12816095.0
30,2019,03/31/2019,3,92,779,92_779,3312019779,13361596.0
31,2019,06/30/2019,4,92,779,92_779,6302019779,9276462.0
32,2020,09/30/2019,1,92,779,92_779,9302019779,12567983.0
33,2020,12/31/2019,2,92,779,92_779,12312019779,12015196.0
34,2020,03/31/2020,3,92,779,92_779,3312020779,12382559.0
35,2020,06/30/2020,4,92,779,92_779,6302020779,8591816.0
36,2021,09/30/2020,1,92,779,92_779,9302020779,12073650.0
37,2021,12/31/2020,2,92,779,92_779,12312020779,11315390.0
38,2021,03/31/2021,3,92,779,92_779,3312021779,12134419.0
39,2021,06/30/2021,4,92,779,92_779,6302021779,8148244.0
40,2022,09/30/2021,1,92,779,92_779,9302021779,11722431.0
41,2022,12/31/2021,2,92,779,92_779,12312021779,11859191.0
42,2022,03/31/2022,3,92,779,92_779,3312022779,11275959.0
43,2022,06/30/2022,4,92,779,92_779,6302022779,7811871.0
0,2012,09/30/2011,1,92,7,92_7,93020117,1315350.16
1,2012,12/31/2011,2,92,7,92_7,123120117,1155344.0
2,2012,03/31/2012,3,92,7,92_7,33120127,991795.0
3,2012,06/30/2012,4,92,7,92_7,63020127,647164.0
4,2013,09/30/2012,1,92,7,92_7,93020127,720559.0
5,2013,12/31/2012,2,92,7,92_7,123120127,917475.0
6,2013,03/31/2013,3,92,7,92_7,33120137,1210530.0
7,2013,06/30/2013,4,92,7,92_7,63020137,540112.0
8,2014,09/30/2013,1,92,7,92_7,93020137,690784.0
9,2014,12/31/2013,2,92,7,92_7,123120137,804246.0
10,2014,03/31/2014,3,92,7,92_7,33120147,617865.0
11,2014,06/30/2014,4,92,7,92_7,63020147,591672.0
12,2015,09/30/2014,1,92,7,92_7,93020147,619052.0
13,2015,12/31/2014,2,92,7,92_7,123120147,659613.0
14,2015,03/31/2015,3,92,7,92_7,33120157,701232.0
15,2015,06/30/2015,4,92,7,92_7,63020157,549497.0
16,2016,09/30/2015,1,92,7,92_7,93020157,733226.0
17,2016,12/31/2015,2,92,7,92_7,123120157,822945.0
18,2016,03/31/2016,3,92,7,92_7,33120167,822556.0
19,2016,06/30/2016,4,92,7,92_7,63020167,674008.0
20,2016,09/30/2016,1,92,7,92_7,93020167,708479.0
21,2016,12/31/2016,2,92,7,92_7,123120167,397286.0
22,2017,03/31/2017,3,92,7,92_7,33120177,636163.0
23,2017,06/30/2017,4,92,7,92_7,63020177,552920.0
24,2018,09/30/2017,1,92,7,92_7,93020177,662964.0
25,2018,12/31/2017,2,92,7,92_7,123120177,603393.0
26,2018,03/31/2018,3,92,7,92_7,33120187,645073.0
27,2018,06/30/2018,4,92,7,92_7,63020187,694580.0
28,2019,09/30/2018,1,92,7,92_7,93020187,546502.0
29,2019,12/31/2018,2,92,7,92_7,123120187,672182.0
30,2019,03/31/2019,3,92,7,92_7,33120197,615997.0
31,2019,06/30/2019,4,92,7,92_7,63020197,556570.0
32,2020,09/30/2019,1,92,7,92_7,93020197,755257.0
33,2020,12/31/2019,2,92,7,92_7,123120197,843386.0
34,2020,03/31/2020,3,92,7,92_7,33120207,1046937.0
35,2020,06/30/2020,4,92,7,92_7,63020207,608307.0
36,2021,09/30/2020,1,92,7,92_7,93020207,654484.0
37,2021,12/31/2020,2,92,7,92_7,123120207,957538.0
38,2021,03/31/2021,3,92,7,92_7,33120217,947148.0
39,2021,06/30/2021,4,92,7,92_7,63020217,412379.0
40,2022,09/30/2021,1,92,7,92_7,93020217,526621.0
41,2022,12/31/2021,2,92,7,92_7,123120217,739633.0
42,2022,03/31/2022,3,92,7,92_7,33120227,898815.0
43,2022,06/30/2022,4,92,7,92_7,63020227,798289.0
0,2012,09/30/2011,1,92,780,92_780,9302011780,10387960.14
1,2012,12/31/2011,2,92,780,92_780,12312011780,11030415.0
2,2012,03/31/2012,3,92,780,92_780,3312012780,10108245.0
3,2012,06/30/2012,4,92,780,92_780,6302012780,7783511.0
4,2013,09/30/2012,1,92,780,92_780,9302012780,8901070.0
5,2013,12/31/2012,2,92,780,92_780,12312012780,9154307.0
6,2013,03/31/2013,3,92,780,92_780,3312013780,7587048.0
7,2013,06/30/2013,4,92,780,92_780,6302013780,6088939.0
8,2014,09/30/2013,1,92,780,92_780,9302013780,7365835.0
9,2014,12/31/2013,2,92,780,92_780,12312013780,7472579.0
10,2014,03/31/2014,3,92,780,92_780,3312014780,7050896.0
11,2014,06/30/2014,4,92,780,92_780,6302014780,5032930.0
12,2015,09/30/2014,1,92,780,92_780,9302014780,5497223.0
13,2015,12/31/2014,2,92,780,92_780,12312014780,6253081.0
14,2015,03/31/2015,3,92,780,92_780,3312015780,3160157.0
15,2015,06/30/2015,4,92,780,92_780,6302015780,4708644.0
16,2016,09/30/2015,1,92,780,92_780,9302015780,6560961.0
17,2016,12/31/2015,2,92,780,92_780,12312015780,7010406.0
18,2016,03/31/2016,3,92,780,92_780,3312016780,5890273.0
19,2016,06/30/2016,4,92,780,92_780,6302016780,5215111.0
20,2016,09/30/2016,1,92,780,92_780,9302016780,5747663.0
21,2016,12/31/2016,2,92,780,92_780,12312016780,6480880.0
22,2017,03/31/2017,3,92,780,92_780,3312017780,6113545.0
23,2017,06/30/2017,4,92,780,92_780,6302017780,4963122.0
24,2018,09/30/2017,1,92,780,92_780,9302017780,5800339.0
25,2018,12/31/2017,2,92,780,92_780,12312017780,6925980.0
26,2018,03/31/2018,3,92,780,92_780,3312018780,6140074.0
27,2018,06/30/2018,4,92,780,92_780,6302018780,5324318.0
28,2019,09/30/2018,1,92,780,92_780,9302018780,5946898.0
29,2019,12/31/2018,2,92,780,92_780,12312018780,6368544.0
30,2019,03/31/2019,3,92,780,92_780,3312019780,5850220.0
31,2019,06/30/2019,4,92,780,92_780,6302019780,5166428.0
32,2020,09/30/2019,1,92,780,92_780,9302019780,5824501.0
33,2020,12/31/2019,2,92,780,92_780,12312019780,6334009.0
34,2020,03/31/2020,3,92,780,92_780,3312020780,5790727.0
35,2020,06/30/2020,4,92,780,92_780,6302020780,5244154.0
36,2021,09/30/2020,1,92,780,92_780,9302020780,5652771.0
37,2021,12/31/2020,2,92,780,92_780,12312020780,6182549.0
38,2021,03/31/2021,3,92,780,92_780,3312021780,5969303.0
39,2021,06/30/2021,4,92,780,92_780,6302021780,5018884.0
40,2022,09/30/2021,1,92,780,92_780,9302021780,5389040.0
41,2022,12/31/2021,2,92,780,92_780,12312021780,6352689.0
42,2022,03/31/2022,3,92,780,92_780,3312022780,6116272.0
43,2022,06/30/2022,4,92,780,92_780,6302022780,5163868.0
0,2012,09/30/2011,1,92,781,92_781,9302011781,33851257.63
1,2012,12/31/2011,2,92,781,92_781,12312011781,32836544.0
2,2012,03/31/2012,3,92,781,92_781,3312012781,33482230.0
3,2012,06/30/2012,4,92,781,92_781,6302012781,28965710.0
4,2013,09/30/2012,1,92,781,92_781,9302012781,34355441.0
5,2013,12/31/2012,2,92,781,92_781,12312012781,32898027.0
6,2013,03/31/2013,3,92,781,92_781,3312013781,33762328.0
7,2013,06/30/2013,4,92,781,92_781,6302013781,27405596.0
8,2014,09/30/2013,1,92,781,92_781,9302013781,32079489.0
9,2014,12/31/2013,2,92,781,92_781,12312013781,29572626.0
10,2014,03/31/2014,3,92,781,92_781,3312014781,31296238.0
11,2014,06/30/2014,4,92,781,92_781,6302014781,25838942.0
12,2015,09/30/2014,1,92,781,92_781,9302014781,30778825.0
13,2015,12/31/2014,2,92,781,92_781,12312014781,28441303.0
14,2015,03/31/2015,3,92,781,92_781,3312015781,27774439.0
15,2015,06/30/2015,4,92,781,92_781,6302015781,22129331.0
16,2016,09/30/2015,1,92,781,92_781,9302015781,27165611.0
17,2016,12/31/2015,2,92,781,92_781,12312015781,26057331.0
18,2016,03/31/2016,3,92,781,92_781,3312016781,26000092.0
19,2016,06/30/2016,4,92,781,92_781,6302016781,21968681.0
20,2016,09/30/2016,1,92,781,92_781,9302016781,26617323.0
21,2016,12/31/2016,2,92,781,92_781,12312016781,26211498.0
22,2017,03/31/2017,3,92,781,92_781,3312017781,27980039.0
23,2017,06/30/2017,4,92,781,92_781,6302017781,22834325.0
24,2018,09/30/2017,1,92,781,92_781,9302017781,27297943.0
25,2018,12/31/2017,2,92,781,92_781,12312017781,25128417.0
26,2018,03/31/2018,3,92,781,92_781,3312018781,25724180.0
27,2018,06/30/2018,4,92,781,92_781,6302018781,21670512.0
28,2019,09/30/2018,1,92,781,92_781,9302018781,26208909.0
29,2019,12/31/2018,2,92,781,92_781,12312018781,25356683.0
30,2019,03/31/2019,3,92,781,92_781,3312019781,25733325.0
31,2019,06/30/2019,4,92,781,92_781,6302019781,21763209.0
32,2020,09/30/2019,1,92,781,92_781,9302019781,26592507.0
33,2020,12/31/2019,2,92,781,92_781,12312019781,24601722.0
34,2020,03/31/2020,3,92,781,92_781,3312020781,25126077.0
35,2020,06/30/2020,4,92,781,92_781,6302020781,20874166.0
36,2021,09/30/2020,1,92,781,92_781,9302020781,25440839.0
37,2021,12/31/2020,2,92,781,92_781,12312020781,24682484.0
38,2021,03/31/2021,3,92,781,92_781,3312021781,24904344.0
39,2021,06/30/2021,4,92,781,92_781,6302021781,20277009.0
40,2022,09/30/2021,1,92,781,92_781,9302021781,24778825.0
41,2022,12/31/2021,2,92,781,92_781,12312021781,23990452.0
42,2022,03/31/2022,3,92,781,92_781,3312022781,24552659.0
43,2022,06/30/2022,4,92,781,92_781,6302022781,19920448.0
0,2012,09/30/2011,1,92,782,92_782,9302011782,4453325.83
1,2012,12/31/2011,2,92,782,92_782,12312011782,3971719.0
2,2012,03/31/2012,3,92,782,92_782,3312012782,3961448.0
3,2012,06/30/2012,4,92,782,92_782,6302012782,2879211.0
4,2013,09/30/2012,1,92,782,92_782,9302012782,3850985.0
5,2013,12/31/2012,2,92,782,92_782,12312012782,3840766.0
6,2013,03/31/2013,3,92,782,92_782,3312013782,4044155.0
7,2013,06/30/2013,4,92,782,92_782,6302013782,2865809.0
8,2014,09/30/2013,1,92,782,92_782,9302013782,3837240.0
9,2014,12/31/2013,2,92,782,92_782,12312013782,3571608.0
10,2014,03/31/2014,3,92,782,92_782,3312014782,4150739.0
11,2014,06/30/2014,4,92,782,92_782,6302014782,2883300.0
12,2015,09/30/2014,1,92,782,92_782,9302014782,3430589.0
13,2015,12/31/2014,2,92,782,92_782,12312014782,3567013.0
14,2015,03/31/2015,3,92,782,92_782,3312015782,3457491.0
15,2015,06/30/2015,4,92,782,92_782,6302015782,2463633.0
16,2016,09/30/2015,1,92,782,92_782,9302015782,3435578.0
17,2016,12/31/2015,2,92,782,92_782,12312015782,3660904.0
18,2016,03/31/2016,3,92,782,92_782,3312016782,3609800.0
19,2016,06/30/2016,4,92,782,92_782,6302016782,2496075.0
20,2016,09/30/2016,1,92,782,92_782,9302016782,3298012.0
21,2016,12/31/2016,2,92,782,92_782,12312016782,3939663.0
22,2017,03/31/2017,3,92,782,92_782,3312017782,3743226.0
23,2017,06/30/2017,4,92,782,92_782,6302017782,2776349.0
24,2018,09/30/2017,1,92,782,92_782,9302017782,3500265.0
25,2018,12/31/2017,2,92,782,92_782,12312017782,4412355.0
26,2018,03/31/2018,3,92,782,92_782,3312018782,3590925.0
27,2018,06/30/2018,4,92,782,92_782,6302018782,2630835.0
28,2019,09/30/2018,1,92,782,92_782,9302018782,3575077.0
29,2019,12/31/2018,2,92,782,92_782,12312018782,4131829.0
30,2019,03/31/2019,3,92,782,92_782,3312019782,4034067.0
31,2019,06/30/2019,4,92,782,92_782,6302019782,2596831.0
32,2020,09/30/2019,1,92,782,92_782,9302019782,3693277.0
33,2020,12/31/2019,2,92,782,92_782,12312019782,4238848.0
34,2020,03/31/2020,3,92,782,92_782,3312020782,3816263.0
35,2020,06/30/2020,4,92,782,92_782,6302020782,2686499.0
36,2021,09/30/2020,1,92,782,92_782,9302020782,3478186.0
37,2021,12/31/2020,2,92,782,92_782,12312020782,3806507.0
38,2021,03/31/2021,3,92,782,92_782,3312021782,3378525.0
39,2021,06/30/2021,4,92,782,92_782,6302021782,2598727.0
40,2022,09/30/2021,1,92,782,92_782,9302021782,3377832.0
41,2022,12/31/2021,2,92,782,92_782,12312021782,3460674.0
42,2022,03/31/2022,3,92,782,92_782,3312022782,3249657.0
43,2022,06/30/2022,4,92,782,92_782,6302022782,2338373.0
0,2012,09/30/2011,1,92,783,92_783,9302011783,364339.48
1,2012,12/31/2011,2,92,783,92_783,12312011783,312302.0
2,2012,03/31/2012,3,92,783,92_783,3312012783,469871.0
3,2012,06/30/2012,4,92,783,92_783,6302012783,207419.0
4,2013,12/31/2012,2,92,783,92_783,12312012783,153340.0
5,2014,12/31/2013,2,92,783,92_783,12312013783,305054.0
6,2014,03/31/2014,3,92,783,92_783,3312014783,154920.0
7,2015,12/31/2014,2,92,783,92_783,12312014783,264127.0
8,2016,09/30/2015,1,92,783,92_783,9302015783,250974.0
9,2016,12/31/2015,2,92,783,92_783,12312015783,310950.0
10,2016,03/31/2016,3,92,783,92_783,3312016783,268092.0
11,2016,06/30/2016,4,92,783,92_783,6302016783,5407547.0
12,2016,09/30/2016,1,92,783,92_783,9302016783,378317.0
13,2016,12/31/2016,2,92,783,92_783,12312016783,364598.0
14,2017,03/31/2017,3,92,783,92_783,3312017783,324361.0
15,2017,06/30/2017,4,92,783,92_783,6302017783,431280.0
16,2018,09/30/2017,1,92,783,92_783,9302017783,392488.0
17,2018,12/31/2017,2,92,783,92_783,12312017783,368388.0
18,2018,03/31/2018,3,92,783,92_783,3312018783,454320.0
19,2018,06/30/2018,4,92,783,92_783,6302018783,300042.0
20,2019,09/30/2018,1,92,783,92_783,9302018783,467074.0
21,2019,12/31/2018,2,92,783,92_783,12312018783,623322.0
22,2019,03/31/2019,3,92,783,92_783,3312019783,229290.0
23,2019,06/30/2019,4,92,783,92_783,6302019783,490184.0
24,2020,09/30/2019,1,92,783,92_783,9302019783,306008.0
25,2020,12/31/2019,2,92,783,92_783,12312019783,398282.0
26,2020,03/31/2020,3,92,783,92_783,3312020783,290735.0
27,2020,06/30/2020,4,92,783,92_783,6302020783,519606.0
28,2021,09/30/2020,1,92,783,92_783,9302020783,336385.0
29,2021,12/31/2020,2,92,783,92_783,12312020783,499362.0
30,2021,03/31/2021,3,92,783,92_783,3312021783,330716.0
31,2021,06/30/2021,4,92,783,92_783,6302021783,378860.0
32,2022,09/30/2021,1,92,783,92_783,9302021783,400502.0
33,2022,12/31/2021,2,92,783,92_783,12312021783,366751.0
34,2022,03/31/2022,3,92,783,92_783,3312022783,242469.0
0,2012,09/30/2011,1,93,784,93_784,9302011784,404595.45
1,2012,12/31/2011,2,93,784,93_784,12312011784,324066.0
2,2012,03/31/2012,3,93,784,93_784,3312012784,270860.0
3,2012,06/30/2012,4,93,784,93_784,6302012784,294605.0
4,2013,09/30/2012,1,93,784,93_784,9302012784,491562.0
5,2013,12/31/2012,2,93,784,93_784,12312012784,460389.0
6,2013,03/31/2013,3,93,784,93_784,3312013784,406632.0
7,2013,06/30/2013,4,93,784,93_784,6302013784,284557.0
8,2014,09/30/2013,1,93,784,93_784,9302013784,480841.0
9,2014,12/31/2013,2,93,784,93_784,12312013784,350463.0
10,2014,03/31/2014,3,93,784,93_784,3312014784,366694.0
11,2014,06/30/2014,4,93,784,93_784,6302014784,317022.0
12,2015,09/30/2014,1,93,784,93_784,9302014784,501734.0
13,2015,12/31/2014,2,93,784,93_784,12312014784,463621.0
14,2015,03/31/2015,3,93,784,93_784,3312015784,459238.0
15,2015,06/30/2015,4,93,784,93_784,6302015784,317679.0
16,2016,09/30/2015,1,93,784,93_784,9302015784,396995.0
17,2016,12/31/2015,2,93,784,93_784,12312015784,375101.0
18,2016,03/31/2016,3,93,784,93_784,3312016784,349149.0
19,2016,06/30/2016,4,93,784,93_784,6302016784,301755.0
20,2016,09/30/2016,1,93,784,93_784,9302016784,499043.0
21,2016,12/31/2016,2,93,784,93_784,12312016784,437697.0
22,2017,03/31/2017,3,93,784,93_784,3312017784,376936.0
23,2017,06/30/2017,4,93,784,93_784,6302017784,342623.0
24,2018,09/30/2017,1,93,784,93_784,9302017784,577800.0
25,2018,12/31/2017,2,93,784,93_784,12312017784,513606.0
26,2018,03/31/2018,3,93,784,93_784,3312018784,483700.0
27,2018,06/30/2018,4,93,784,93_784,6302018784,319712.0
28,2019,09/30/2018,1,93,784,93_784,9302018784,739874.0
29,2019,12/31/2018,2,93,784,93_784,12312018784,341645.0
30,2019,03/31/2019,3,93,784,93_784,3312019784,394601.0
31,2019,06/30/2019,4,93,784,93_784,6302019784,356097.0
32,2020,09/30/2019,1,93,784,93_784,9302019784,434876.0
33,2020,12/31/2019,2,93,784,93_784,12312019784,484763.0
34,2020,03/31/2020,3,93,784,93_784,3312020784,402987.0
35,2020,06/30/2020,4,93,784,93_784,6302020784,312933.0
36,2021,09/30/2020,1,93,784,93_784,9302020784,435128.0
37,2021,12/31/2020,2,93,784,93_784,12312020784,484095.0
38,2021,03/31/2021,3,93,784,93_784,3312021784,431342.0
39,2021,06/30/2021,4,93,784,93_784,6302021784,300167.0
40,2022,09/30/2021,1,93,784,93_784,9302021784,429744.0
41,2022,12/31/2021,2,93,784,93_784,12312021784,502666.0
42,2022,03/31/2022,3,93,784,93_784,3312022784,392092.0
43,2022,06/30/2022,4,93,784,93_784,6302022784,261236.0
0,2012,09/30/2011,1,93,786,93_786,9302011786,6141721.22
1,2012,12/31/2011,2,93,786,93_786,12312011786,5158008.0
2,2012,03/31/2012,3,93,786,93_786,3312012786,5862701.0
3,2012,06/30/2012,4,93,786,93_786,6302012786,4262489.0
4,2013,09/30/2012,1,93,786,93_786,9302012786,5265638.0
5,2013,12/31/2012,2,93,786,93_786,12312012786,4904103.0
6,2013,03/31/2013,3,93,786,93_786,3312013786,4666611.0
7,2013,06/30/2013,4,93,786,93_786,6302013786,3865226.0
8,2014,09/30/2013,1,93,786,93_786,9302013786,4464816.0
9,2014,12/31/2013,2,93,786,93_786,12312013786,4743011.0
10,2014,03/31/2014,3,93,786,93_786,3312014786,4691623.0
11,2014,06/30/2014,4,93,786,93_786,6302014786,3689925.0
12,2015,09/30/2014,1,93,786,93_786,9302014786,4476298.0
13,2015,12/31/2014,2,93,786,93_786,12312014786,4586016.0
14,2015,03/31/2015,3,93,786,93_786,3312015786,4576018.0
15,2015,06/30/2015,4,93,786,93_786,6302015786,3441383.0
16,2016,09/30/2015,1,93,786,93_786,9302015786,4045395.0
17,2016,12/31/2015,2,93,786,93_786,12312015786,4662655.0
18,2016,03/31/2016,3,93,786,93_786,3312016786,4284257.0
19,2016,06/30/2016,4,93,786,93_786,6302016786,3203465.0
20,2016,09/30/2016,1,93,786,93_786,9302016786,3610494.0
21,2016,12/31/2016,2,93,786,93_786,12312016786,3493326.0
22,2017,03/31/2017,3,93,786,93_786,3312017786,3671975.0
23,2017,06/30/2017,4,93,786,93_786,6302017786,3279595.0
24,2018,09/30/2017,1,93,786,93_786,9302017786,3775597.0
25,2018,12/31/2017,2,93,786,93_786,12312017786,3712570.0
26,2018,03/31/2018,3,93,786,93_786,3312018786,3700928.0
27,2018,06/30/2018,4,93,786,93_786,6302018786,3271641.0
28,2019,09/30/2018,1,93,786,93_786,9302018786,3542447.0
29,2019,12/31/2018,2,93,786,93_786,12312018786,3434264.0
30,2019,03/31/2019,3,93,786,93_786,3312019786,3595788.0
31,2019,06/30/2019,4,93,786,93_786,6302019786,3202243.0
32,2020,09/30/2019,1,93,786,93_786,9302019786,3737706.0
33,2020,12/31/2019,2,93,786,93_786,12312019786,3763029.0
34,2020,03/31/2020,3,93,786,93_786,3312020786,3583031.0
35,2020,06/30/2020,4,93,786,93_786,6302020786,3276102.0
36,2021,09/30/2020,1,93,786,93_786,9302020786,3672189.0
37,2021,12/31/2020,2,93,786,93_786,12312020786,3665563.0
38,2021,03/31/2021,3,93,786,93_786,3312021786,3535697.0
39,2021,06/30/2021,4,93,786,93_786,6302021786,2976669.0
40,2022,09/30/2021,1,93,786,93_786,9302021786,3571019.0
41,2022,12/31/2021,2,93,786,93_786,12312021786,3492432.0
42,2022,03/31/2022,3,93,786,93_786,3312022786,3402091.0
43,2022,06/30/2022,4,93,786,93_786,6302022786,2805829.0
0,2012,09/30/2011,1,93,787,93_787,9302011787,1389815.76
1,2012,12/31/2011,2,93,787,93_787,12312011787,1259254.0
2,2012,03/31/2012,3,93,787,93_787,3312012787,1428097.0
3,2012,06/30/2012,4,93,787,93_787,6302012787,1046053.0
4,2013,09/30/2012,1,93,787,93_787,9302012787,1397554.0
5,2013,12/31/2012,2,93,787,93_787,12312012787,1237062.0
6,2013,03/31/2013,3,93,787,93_787,3312013787,1294792.0
7,2013,06/30/2013,4,93,787,93_787,6302013787,1057552.0
8,2014,09/30/2013,1,93,787,93_787,9302013787,1336990.0
9,2014,12/31/2013,2,93,787,93_787,12312013787,1188512.0
10,2014,03/31/2014,3,93,787,93_787,3312014787,1289419.0
11,2014,06/30/2014,4,93,787,93_787,6302014787,1126681.0
12,2015,09/30/2014,1,93,787,93_787,9302014787,1234636.0
13,2015,12/31/2014,2,93,787,93_787,12312014787,1230323.0
14,2015,03/31/2015,3,93,787,93_787,3312015787,1039336.0
15,2015,06/30/2015,4,93,787,93_787,6302015787,1015387.0
16,2016,09/30/2015,1,93,787,93_787,9302015787,1378270.0
17,2016,12/31/2015,2,93,787,93_787,12312015787,1259325.0
18,2016,03/31/2016,3,93,787,93_787,3312016787,1297037.0
19,2016,06/30/2016,4,93,787,93_787,6302016787,1046701.0
20,2016,09/30/2016,1,93,787,93_787,9302016787,1432649.0
21,2016,12/31/2016,2,93,787,93_787,12312016787,1343203.0
22,2017,03/31/2017,3,93,787,93_787,3312017787,1550356.0
23,2017,06/30/2017,4,93,787,93_787,6302017787,1380257.0
24,2018,09/30/2017,1,93,787,93_787,9302017787,1431081.0
25,2018,12/31/2017,2,93,787,93_787,12312017787,1265251.0
26,2018,03/31/2018,3,93,787,93_787,3312018787,1418210.0
27,2018,06/30/2018,4,93,787,93_787,6302018787,1086571.0
28,2019,09/30/2018,1,93,787,93_787,9302018787,1340799.0
29,2019,12/31/2018,2,93,787,93_787,12312018787,1338747.0
30,2019,03/31/2019,3,93,787,93_787,3312019787,1287790.0
31,2019,06/30/2019,4,93,787,93_787,6302019787,1054705.0
32,2020,09/30/2019,1,93,787,93_787,9302019787,1227535.0
33,2020,12/31/2019,2,93,787,93_787,12312019787,1214597.0
34,2020,03/31/2020,3,93,787,93_787,3312020787,1234330.0
35,2020,06/30/2020,4,93,787,93_787,6302020787,1046041.0
36,2021,09/30/2020,1,93,787,93_787,9302020787,1090516.0
