YearlyIncome,LoanPurpose,CreditRating,RequestedLoanAmount
161667,Home,401,61209.680065
139842,Home,481,12603.060002
177392,Home,701,59896.800059
168354,Home,713,55203.660055
86638,Car,539,22965.480031
159376,Car,602,12982.430048
171936,Business,797,39449.020081
92391,Personal,468,3383.020013
50634,Personal,538,58106.500005
176391,Business,651,21452.250032
67317,Personal,505,11537.400054
193126,Home,475,16946.660075
106057,Personal,774,19282.580087
58894,Home,606,54905.270099
63845,Personal,802,43247.010017
51616,Business,304,12112.86
84156,Education,514,2556.070046
171406,Personal,717,30527.360062
25292,Car,847,8276.500044
119832,Education,480,10130.740086
54893,Home,458,14819.620056
68856,Personal,410,11170.820043
157339,Education,841,32189.780007
51464,Business,782,19389.140094
109541,Home,465,41409.830088
51358,Personal,370,6605.550055
61295,Personal,780,61329.040064
38357,Business,551,17765.090094
22218,Home,723,27368.760097
125251,Personal,452,58903.610013
128201,Education,500,7794.820099
72753,Education,319,61069.020054
49996,Car,764,10228.780035
149061,Home,834,11226.230015
119495,Personal,425,2364.250017
186559,Car,350,41576.070047
185201,Business,627,49193.370012
24351,Home,304,23319.280041
124733,Home,537,57961.570026
106200,Home,375,22615.950092
124904,Car,648,18216.920098
39114,Car,581,39321.140094
189081,Home,642,13886.100029
61565,Business,404,43225.700056
28915,Personal,311,50369.850081
99783,Personal,356,36085.820059
32053,Home,512,55323.010058
42008,Education,301,39824.130029
173316,Personal,375,23583.560013
119594,Business,795,17944.120028
42867,Home,824,23903.260038
175017,Car,432,18630.400063
87427,Education,338,5164.790003
169932,Car,324,32091.740008
109471,Education,496,40122.52002
102246,Car,761,5079.540042
63253,Personal,849,41976.75007
170415,Personal,588,42582.050049
149928,Business,390,53558.290011
93927,Home,805,57910.420043
146927,Home,664,54112.430047
103136,Home,432,41708.210003
183362,Home,400,61213.950036
64055,Education,732,22394.290004
114834,Personal,396,63221.640048
102136,Education,684,40139.570001
102214,Home,466,47364.700091
48169,Home,521,32940.010011
129371,Personal,658,8003.690054
61097,Personal,486,6511.78004
97848,Education,784,51623.060062
43578,Personal,674,6895.410016
94386,Business,361,9252.64006
48954,Personal,611,20940.740089
159940,Personal,347,59457.750015
78145,Personal,525,49402.230027
195412,Education,670,44585.480096
23375,Car,718,4815.250083
101425,Car,703,32074.690028
82751,Home,628,21797.52006
77422,Personal,413,53276.950041
87820,Home,328,34713.250013
191022,Car,361,54069.8001
37143,Home,553,35940.890038
118056,Personal,355,61026.390056
130341,Education,670,44922.220082
130934,Car,740,39551.320032
82199,Business,823,47599.150087
48214,Car,514,11524.61004
165402,Education,319,33651.860067
41627,Education,846,44091.010026
176711,Car,500,42735.50005
111717,Education,492,9167.390037
85057,Home,845,49444.860076
48892,Home,793,12675.520099
38665,Personal,817,4107.660014
35979,Education,418,31763.520015
109865,Education,460,36158.280067
92766,Education,833,8668.660072
25429,Personal,554,17402.760066
102838,Education,651,28302.28002
192182,Personal,698,46814.830058
31050,Car,437,47867.690085
130614,Business,822,5002.810002
161695,Car,692,10667.830063
111933,Personal,473,4525.400054
73909,Car,656,54351.130052
80064,Home,395,32019.280043
162882,Home,415,50429.520029
29301,Home,453,6933.780045
37821,Car,454,16204.970046
122413,Business,366,39700.520078
71349,Business,624,24154.750072
133180,Car,424,34376.510034
160495,Personal,442,25267.290023
117145,Business,430,56678.520028
158577,Education,434,34593.900065
173570,Personal,505,8975.570013
98092,Car,670,35974.990094
187983,Business,748,50489.200017
40459,Car,478,32922.950042
52230,Personal,583,42168.570056
190441,Personal,579,4448.670093
21300,Business,844,21494.880054
54666,Education,590,57479.890017
143593,Home,686,53272.690098
28503,Education,529,44917.960091
164744,Home,590,59547.260096
174582,Business,640,64679.460077
46914,Personal,816,45455.050032
63567,Personal,432,40037.260013
162043,Personal,735,33029.5201
129793,Education,746,35352.650034
103817,Car,827,20169.200073
199268,Car,662,12232.21
53258,Education,806,57944.520004
81132,Home,580,38933.250032
198652,Business,848,37769.550085
68723,Business,381,34397.820021
144798,Education,371,19717.37001
157492,Education,665,1631.080004
31035,Personal,604,28579.350007
136979,Business,503,9678.900097
190545,Personal,685,59389.550009
149962,Business,471,5978.950082
60343,Home,493,50851.520077
149350,Business,547,9751.370046
185431,Education,711,17040.440012
157198,Education,764,47117.470089
87791,Car,364,55045.940029
142139,Car,541,19917.710028
190616,Business,311,15633.780058
135490,Car,606,35923.840087
126873,Home,464,57062.160076
108326,Personal,441,31145.440018
98925,Home,667,19602.27006
44897,Business,656,46264.950093
52730,Education,337,41311.790086
133723,Car,821,8562.100078
35350,Education,813,15979.050007
32562,Education,700,2168.170081
134788,Education,419,56358.830034
167430,Business,713,64811.600033
117685,Business,533,36972.440045
102794,Business,359,54743.290045
29590,Personal,527,55421.050076
53874,Business,715,9674.640046
85182,Personal,736,53511.400042
56388,Home,400,39397.870034
70362,Business,651,62833.740052
114374,Home,448,17253.570069
110531,Home,619,58430.460016
111285,Business,562,43622.12009
43435,Business,510,64240.410043
66799,Education,649,19538.34008
114616,Education,723,46422.660057
132526,Education,635,3336.130036
82192,Car,818,14828.140043
60744,Personal,802,39078.170039
87410,Education,807,37253.770028
38208,Business,825,50941.040041
44832,Personal,789,40753.380043
92084,Home,501,64432.220069
65277,Education,469,53455.980063
57894,Car,634,47735.550052
89910,Home,442,33255.44005
27943,Education,402,4934.610087
133021,Business,341,59338.400051
77762,Business,459,51222.370068
30509,Home,716,29316.780076
115866,Personal,408,52808.070049
187435,Car,630,33809.580094
91153,Home,484,36094.34002
126364,Home,753,54939.370018
76704,Education,766,31388.410007
84346,Education,754,19248.480013
43659,Education,773,13728.390082
133632,Education,837,1567.140042
157958,Business,681,35028.69002
99499,Home,552,12381.400065
179409,Education,414,31439.560067
76731,Education,634,14751.420002
89581,Business,448,40970.780008
69529,Education,612,33805.320059
126216,Car,695,23997.030087
196278,Business,451,3630.250087
155515,Home,727,64338.45005
113749,Business,415,7262.000098
69416,Car,781,20181.990013
70480,Business,382,13979.880011
25728,Personal,784,39913.650042
25992,Home,529,11324.270039
83447,Personal,321,22688.41005
179434,Personal,321,15054.060097
162351,Personal,348,29730.25
166432,Personal,424,7406.930052
141495,Home,338,56486.700096
170565,Education,611,39453.280004
154116,Personal,537,7496.440093
182152,Car,658,59334.130084
144153,Car,756,48421.830037
144311,Home,462,19052.400036
33231,Home,667,33775.480075
132172,Car,476,38609.290008
53010,Business,549,19896.400068
40483,Business,552,52356.23001
121346,Education,761,2675.420099
163929,Home,587,54453.440072
139288,Education,802,64082.690029
151162,Home,583,31379.890041
21524,Personal,356,26217.860042
164343,Education,571,52940.210055
173929,Home,468,37637.41004
55830,Education,397,21499.140008
51552,Business,631,58277.000039
20275,Home,723,50250.490072
156507,Car,664,36128.440063
26438,Personal,776,35301.500045
28730,Education,494,63571.170019
98252,Business,625,18033.630005
53640,Personal,602,51456.820053
141217,Car,558,51814.880024
21967,Personal,360,62096.310014
126817,Business,554,29184.640031
76805,Education,576,23685.860058
198391,Car,670,63950.550035
48262,Car,840,31358.570057
172359,Personal,797,11332.800002
177016,Business,544,24900.710004
99523,Car,796,8472.580054
118012,Personal,605,63822.670002
100039,Home,394,58686.210092
27061,Car,616,53247.11008
93327,Education,621,63144.910099
159125,Personal,358,2453.760047
21374,Education,574,36848.830024
51177,Business,700,51546.330012
40195,Business,337,6729.170046
143170,Education,385,62057.950002
44069,Business,824,35037.210069
122703,Personal,465,52531.000063
83855,Personal,452,16528.930024
151540,Home,436,2415.400025
88271,Business,643,57496.940044
58934,Car,692,13817.900057
193827,Car,364,30680.820053
119360,Education,447,18447.110073
78741,Business,500,49210.420014
150523,Personal,587,42906.000077
45335,Business,557,10910.800061
119705,Car,651,29431.870074
102798,Personal,826,30889.690021
115343,Car,839,18903.210028
177193,Education,305,16141.030056
61254,Home,573,42147.260029
63861,Education,349,36661.270045
84932,Education,632,18928.780096
48848,Home,628,60595.870001
172293,Education,634,51145.640011
72310,Education,789,53946.180078
124662,Education,395,58170.440084
42031,Education,774,62407.480079
117483,Personal,347,27377.29008
107975,Personal,764,7999.430093
48083,Business,374,39930.700024
54626,Business,770,1268.760039
50106,Education,561,6298.650087
197645,Business,639,25565.680076
64105,Business,639,22905.80006
158898,Education,811,11000.310035
194970,Education,315,10049.75008
108418,Personal,759,7509.230049
61894,Business,798,33481.360074
34847,Car,769,1665.180049
157224,Home,333,3063.32007
74895,Education,768,27108.74
171195,Education,351,54943.640029
175825,Education,341,33724.330052
55498,Business,370,31281.85002
133294,Education,568,52641.820027
114320,Education,559,8523.73001
169567,Business,531,39129.330086
74851,Personal,570,33899.090095
42958,Business,644,43541.130083
77553,Personal,551,59103.950089
48098,Personal,635,32893.120045
115009,Education,477,27492.38004
150143,Personal,745,55118.400081
76601,Car,716,21699.480034
150570,Car,572,12568.960052
29167,Personal,738,29853.870097
136907,Personal,374,18702.860012
89773,Business,434,53805.520021
178135,Education,799,6695.0701
31242,Business,744,61218.210067
189490,Home,633,48097.870004
95751,Car,691,36725.210058
84140,Car,409,40774.700034
150050,Business,539,61081.810042
181728,Personal,704,63072.450004
103388,Car,574,44704.83007
145285,Education,348,63988.910084
58558,Car,675,17424.080042
168455,Personal,368,36563.230082
106942,Home,413,18592.030079
150310,Home,459,56772.300017
104552,Education,468,58345.210078
101252,Education,370,50267.550056
193791,Personal,831,21422.410049
164908,Personal,402,13229.660052
35160,Personal,574,52028.010026
31936,Personal,591,6920.990077
134133,Car,531,26337.210023
119234,Education,836,14086.450096
192723,Car,649,58963.290041
131795,Car,718,16482.040063
163715,Education,726,61537.910056
93486,Business,637,56380.140002
48135,Business,774,58247.170077
109374,Home,835,13920.210067
159125,Home,315,13668.71005
45710,Education,651,50732.170078
129174,Personal,842,43212.910002
62870,Education,462,48519.870067
169260,Home,551,37867.590044
77866,Business,303,27168.420041
32903,Car,708,38528.300026
141933,Personal,415,19184.540039
113695,Personal,510,56503.750041
102294,Education,825,3762.390089
192176,Personal,841,62778.330087
121648,Education,317,9853.670088
27591,Personal,716,53204.490009
148540,Business,783,2466.550047
105888,Personal,356,35288.710027
191282,Personal,472,7926.970056
104970,Personal,602,55894.200043
191920,Car,382,31452.350013
135284,Home,817,25719.130014
123149,Home,454,31635.640023
140098,Education,496,60698.170065
191212,Education,619,36102.87008
23829,Home,752,24350.830041
148711,Personal,657,44836.970037
164634,Car,824,52658.870047
24745,Car,775,45203.560037
36629,Car,408,60233.550093
131577,Business,594,1328.430071
50267,Car,381,64278.770023
65987,Car,783,64504.690007
163254,Business,805,47258.140005
103584,Home,621,49487.49008
51105,Education,820,44781.560031
41879,Education,542,37812.180041
117719,Personal,711,60058.780098
77000,Car,710,9755.630048
111078,Home,361,11844.310077
173592,Home,666,6558.670094
166624,Business,781,26064.400067
149677,Business,814,32419.970019
23978,Education,452,50553.140007
120745,Education,557,6571.450071
187669,Car,438,36938.340031
95431,Personal,641,59176.420061
66941,Education,574,12091.540013
158914,Home,815,55608.610048
185035,Business,580,11980.710048
141590,Business,337,49913.7501
179529,Car,640,14593.700036
66463,Education,810,52782.490065
125348,Business,742,12811.93005
112440,Education,811,21605.710074
176603,Car,382,19014.030081
95202,Personal,446,62748.490041
66232,Home,535,9990.070086
128225,Personal,626,12432.550052
47112,Education,638,47701.450008
45717,Education,620,55915.510076
78019,Home,787,6925.250013
165027,Home,475,62893.420047
100112,Business,561,61738.250004
32470,Business,409,58136.340066
47383,Home,324,62812.430035
57875,Education,603,31205.120048
83840,Education,393,57978.620032
152976,Car,728,57245.450007
91642,Personal,326,6464.89005
184849,Personal,597,57369.070098
62888,Personal,679,4440.140042
186339,Home,436,7641.370021
63949,Personal,311,61712.670081
162860,Education,758,49530.110061
115249,Education,735,20476.110026
189411,Home,454,56401.450038
154813,Education,688,62867.840076
150232,Home,779,21648.330095
188646,Personal,300,16332.850049
140576,Education,503,26737.900024
151733,Education,517,30220.460091
190456,Home,635,44116.59007
169108,Car,561,38119.09005
64434,Car,621,18817.950081
148567,Personal,452,6588.500034
60250,Home,713,39828.400014
197434,Home,811,15727.560068
186490,Car,343,16763.370003
132867,Home,587,19095.020076
68118,Home,781,49385.180018
41522,Personal,647,10382.230055
167752,Business,799,39231.630059
64689,Business,428,19875.080039
198990,Personal,406,27228.100058
31768,Education,577,5032.650083
97910,Car,804,4516.870033
65766,Car,306,22347.400009
64461,Business,576,29197.430025
89090,Education,360,54163.580061
101334,Education,459,36631.430028
37657,Education,534,24964.650019
32526,Home,431,20395.120065
31839,Home,614,52910.370068
91405,Education,362,11831.520075
108032,Business,711,63387.880069
81793,Education,818,41520.650093
134620,Education,706,23208.450043
43844,Personal,350,61878.920057
67041,Car,648,58647.850024
113414,Education,775,14031.030066
152529,Education,367,16678.120028
185728,Home,471,34159.110034
191685,Car,370,31780.570094
62655,Personal,687,29666.310083
145255,Car,838,15079.640043
160801,Education,507,15122.260072
175398,Personal,369,31793.360024
139504,Personal,746,37326.240085
185960,Car,442,46546.280025
92825,Home,569,26392.620004
131026,Home,558,47893.270026
164269,Home,657,54721.980028
131707,Education,462,4559.500014
121427,Personal,329,49056.960009
65540,Car,593,15770.180064
66979,Home,628,60702.430049
28695,Home,497,33592.190026
132745,Car,758,1243.18006
143853,Personal,458,53255.640031
160245,Personal,344,15723.290067
79707,Car,484,27888.800044
89877,Home,551,44035.600085
150193,Education,776,7325.940012
44154,Education,603,21784.740024
198949,Business,340,56797.880097
113006,Business,473,35275.920035
31409,Education,500,53622.230034
22542,Car,453,15228.830075
